"statelist_2015","statelist_2005","ListingStatus","tessCode","tessURL","nsNationalStatus","nsStatusLastReviewed","scientificname","taxonomicauthorityid","commonname","taxonomicgroup","taxonomicrank","matchmethod","scientificnames_submitted"
"South Carolina,Tennessee","","Recovery","Q2B4","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2B4","Vulnerable","Unknown","Helianthus eggertii","https://services.itis.gov/?q=tsn:36639","Eggert's sunflower","Plants","Species","Exact Match","Helianthus eggertii"
"Alabama,Florida,Georgia,Louisiana,Mississippi","Alabama,Louisiana,Mississippi","Under Review in the Candidate or Petition Process","F04P","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F04P","Vulnerable","2000-08-31","Anodontoides radiatus","https://services.itis.gov/?q=tsn:80149","rayed creekshell","Mollusks","Species","Exact Match","Anodontoides radiatus"
"Georgia,Tennessee","Georgia","Endangered","Q3HO","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q3HO","Critically Imperiled","Unknown","Helianthus verticillatus","https://services.itis.gov/?q=tsn:780365","whorled sunflower","Plants","Species","Manual Match","Helianthus verticillatus"
"Texas","","Resolved Taxon","Q1JZ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1JZ","Vulnerable","Unknown","Prunus minutiflora","https://services.itis.gov/?q=tsn:24792","Texas almond","Plants","Species","Exact Match","Prunus minutiflora"
"Connecticut,Georgia,Massachusetts,Tennessee,Vermont","Georgia,Vermont","Resolved Taxon","Q0ZO","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0ZO","Vulnerable","2012-11-30","Hydrastis canadensis","https://services.itis.gov/?q=tsn:18781","goldenseal","Plants","Species","Exact Match","Hydrastis canadensis"
"Tennessee","","Resolved Taxon","Q10N","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q10N","Unranked","Unknown","Juncus gymnocarpus","https://services.itis.gov/?q=tsn:39274","Pennsylvania rush","Plants","Species","Exact Match","Juncus gymnocarpus"
"Tennessee","","Endangered","Q139","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q139","Imperiled","2015-06-22","Physaria globosa","https://services.itis.gov/?q=tsn:823242","globe bladderpod","Plants","Species","Followed Accepted TSN","Lesquerella globosa"
"Florida","Florida","Under Review in the Candidate or Petition Process","K079","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K079","Critically Imperiled","2007-08-08","Procambarus erythrops","https://services.itis.gov/?q=tsn:97585","Santa Fe cave crayfish","Crustaceans","Species","Exact Match","Procambarus erythrops"
"Missouri","Missouri","Resolved Taxon","Q0FY","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0FY","Secure","Unknown","Clematis viorna","https://services.itis.gov/?q=tsn:18715","vasevine","Plants","Species","Exact Match","Clematis viorna"
"Alabama,Louisiana,Mississippi","Alabama,Louisiana,Mississippi","Under Review in the Candidate or Petition Process","F04Y","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F04Y","Vulnerable","1998-01-13","Obovaria unicolor","https://services.itis.gov/?q=tsn:80179","Alabama hickorynut","Mollusks","Species","Exact Match","Obovaria unicolor"
"Louisiana","","Species of Concern","Q3MJ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q3MJ","Imperiled","Unknown","Boltonia apalachicolensis","https://services.itis.gov/?q=tsn:501009","Apalachicola doll's daisy","Plants","Species","Exact Match","Boltonia apalachicolensis"
"Arkansas,Illinois,Kansas,Mississippi,Missouri,Oklahoma","Arkansas,Illinois,Kansas,Missouri,Oklahoma","Species of Concern","I0AI","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0AI","Vulnerable","1993-06-03","Gryllotalpa major","https://services.itis.gov/?q=tsn:658215","Prairie mole cricket","Insects","Species","Exact Match","Gryllotalpa major"
"Texas","Texas","Resolved Taxon","J02O","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J02O","Critically Imperiled","2002-08-21","Cicurina vibora","https://services.itis.gov/?q=tsn:876264","no common name","Arachnids","Species","Exact Match","Cicurina vibora, Cicurina vibora (Gertsch)"
"Arkansas,Kansas,New Mexico,Oklahoma,Texas","Arkansas,Kansas,Oklahoma,Texas","Threatened","E05X","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E05X","Imperiled","1996-09-05","Notropis girardi","https://services.itis.gov/?q=tsn:163442","Arkansas River shiner","Fish","Species","Exact Match","Notropis girardi"
"Alabama,Florida","Alabama,Florida","Threatened","F03V","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F03V","Imperiled","2006-01-23","Pleurobema strodeanum","https://services.itis.gov/?q=tsn:80113","fuzzy pigtoe","Mollusks","Species","Exact Match","Pleurobema strodeanum"
"Alaska,Connecticut,Delaware,District of Columbia,Idaho,Indiana,Iowa,Louisiana,Maine,Maryland,Massachusetts,Minnesota,Mississippi,Missouri,Nevada,New Hampshire,New Jersey,New York,Ohio,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Vermont,Virginia,Washington,West Virginia,Wisconsin","Alaska,California,Connecticut,Delaware,Indiana,Louisiana,Maryland,Massachusetts,Michigan,Mississippi,Missouri,New Hampshire,New Jersey,New York,North Carolina,Ohio,Oregon,Pennsylvania,Rhode Island,Vermont,West Virginia,Wisconsin,Wyoming","Species of Concern","A0IR","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A0IR","Secure","1996-09-05","Lasionycteris noctivagans","https://services.itis.gov/?q=tsn:180014","silver-haired bat","Mammals","Species","Fuzzy Match","Lasionycteris  noctivagans, Lasionycteris noctivagans, Lasionycteris noctivgans"
"Alabama,Florida,Georgia,Louisiana,Mississippi,South Carolina","Florida,Georgia,Mississippi,South Carolina","Species of Concern","B072","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B072","Vulnerable","1997-01-05","Falco sparverius paulus","https://services.itis.gov/?q=tsn:175624","American Kestrel","Birds","Subspecies","Exact Match","Falco sparverius paulus"
"Alabama,Georgia,Mississippi,Tennessee","Alabama,Georgia,Mississippi,Tennessee","Under Review in the Candidate or Petition Process","F04R","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F04R","Imperiled","2006-10-17","Elliptio arca","https://services.itis.gov/?q=tsn:79974","Alabama spike","Mollusks","Species","Exact Match","Elliptio arca"
"Texas","New Mexico,Texas","Resolved Taxon","E02G","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E02G","Imperiled","1996-12-05","Ictalurus lupus","https://services.itis.gov/?q=tsn:164001","headwater catfish","Fish","Species","Exact Match","Ictalurus lupus"
"Tennessee","","Resolved Taxon","Q1JF","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1JF","Vulnerable","Unknown","Prenanthes roanensis","https://services.itis.gov/?q=tsn:38284","Roan Mountain rattlesnakeroot","Plants","Species","Exact Match","Prenanthes roanensis"
"Tennessee","","Species of Concern","Q09Q","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q09Q","Vulnerable","Unknown","Rugelia nudicaulis","https://services.itis.gov/?q=tsn:38350","Rugel's Indianplantain","Plants","Species","Exact Match","Rugelia nudicaulis"
"Alabama","","Under Review in the Candidate or Petition Process","G08R","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G08R","Critically Imperiled","2002-08-21","Antrorbis breweri","https://services.itis.gov/?q=tsn:567236","Manitou Cavesnail","Mollusks","Species","Exact Match","Antrorbis breweri"
"Kentucky,North Carolina,Tennessee,Virginia,West Virginia","Kentucky,North Carolina,Tennessee,Virginia,West Virginia","Endangered","A080","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A080","Imperiled","1996-09-05","Corynorhinus townsendii virginianus","https://services.itis.gov/?q=tsn:203454","Virginia big-eared bat","Mammals","Subspecies","Exact Match","Corynorhinus townsendii virginianus"
"Georgia","Georgia","Resolved Taxon","Q1BG","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1BG","Critically Imperiled","2006-01-03","Dichanthelium hirstii","https://services.itis.gov/?q=tsn:565133","Hirst's panicgrass","Plants","Species","Followed Accepted TSN","Dichanthelium hirstii, Panicum hirstii"
"Texas","Texas","Resolved Taxon","J02Q","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J02Q","Critically Imperiled","2002-08-21","Eidmannella bullata","https://services.itis.gov/?q=tsn:855731","A cave obligate spider","Arachnids","Species","Exact Match","Eidmannella bullata (Gertsch), Eidmannella bullata"
"Georgia,Tennessee","Georgia","Threatened","Q2IA","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2IA","Apparently Secure","2013-05-23","Scutellaria montana","https://services.itis.gov/?q=tsn:196144","large-flowered skullcap","Plants","Species","Exact Match","Scutellaria montana"
"Virginia","Virginia","Species of Concern","I0JX","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0JX","Critically Imperiled","2002-08-21","Pseudanophthalmus nelsoni","https://services.itis.gov/?q=tsn:110115","Nelson's cave beetle","Insects","Species","Exact Match","Pseudanophthalmus nelsoni"
"Texas","Texas","Resolved Taxon","J03C","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J03C","Critically Imperiled","2002-08-21","Apocheiridium reddelli","https://services.itis.gov/?q=tsn:749050","A cave obligate pseudoscorpion","Arachnids","Species","Exact Match","Apocheiridium reddelli"
"Arizona,California,Colorado,Illinois,Iowa,Kansas,Minnesota,Missouri,Nebraska,North Dakota,Oklahoma,Oregon,Texas,Wyoming","Alaska,California,Colorado,Idaho,Illinois,Iowa,Kansas,Minnesota,Missouri,Nebraska,Nevada,North Dakota,Oklahoma,Oregon,Texas,Wyoming","Resolved Taxon","B070","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B070","Secure (breeding)","1997-03-19","Buteo swainsoni","https://services.itis.gov/?q=tsn:175367","Swainson's Hawk","Birds","Species","Exact Match","Buteo swainsoni"
"Colorado,Florida,Idaho,Iowa,Kansas,Louisiana,Nebraska,Nevada,New Mexico,North Dakota,Oklahoma,Oregon,South Carolina,South Dakota,Texas,Wyoming","California,Colorado,Idaho,Kansas,Montana,Nebraska,Nevada,New Mexico,North Dakota,Oklahoma,Oregon,South Carolina,South Dakota,Texas,Utah,Wyoming","Resolved Taxon","B06S","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B06S","Secure (breeding), Secure (non-breeding)","1997-01-05","Numenius americanus","https://services.itis.gov/?q=tsn:176593","Long-billed Curlew","Birds","Species","Exact Match","Numenius americanus , Numenius americanus"
"Texas","Texas","Species of Concern","K00W","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K00W","Imperiled","2002-08-21","Stygobromus longipes","https://services.itis.gov/?q=tsn:93909","long-legged cave amphipod","Crustaceans","Species","Exact Match","Stygobromus longipes , Stygobromus longipes"
"North Carolina","","Resolved Taxon","D04E","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=D04E","Critically Imperiled","2013-04-18","Plethodon cheoah","https://services.itis.gov/?q=tsn:668318","Cheoah Bald Salamander","Amphibians","Species","Exact Match","Plethodon cheoah"
"Tennessee","Georgia,Tennessee","Species of Concern","G01G","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G01G","Presumed Extirpated","2005-06-30","Leptoxis crassa","https://services.itis.gov/?q=tsn:71649","boulder snail","Mollusks","Species","Exact Match","Leptoxis crassa"
"Pennsylvania,Vermont,Virginia,West Virginia","Massachusetts,Pennsylvania,Virginia,West Virginia","Resolved Taxon","I0EB","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0EB","Vulnerable","1999-09-20","Hansonoperla appalachia","https://services.itis.gov/?q=tsn:102989","Appalachian stonefly","Insects","Species","Exact Match","Hansonoperla appalachia"
"Tennessee","Tennessee","Under Review in the Candidate or Petition Process","G06X","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G06X","Imperiled","1999-09-14","Pleurocera curta","https://services.itis.gov/?q=tsn:71556","shortspire hornsnail","Mollusks","Species","Exact Match","Pleurocera curta"
"Oklahoma","Oklahoma","Under Review in the Candidate or Petition Process","K07Q","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K07Q","Imperiled","2007-02-08","Orconectes saxatilis","https://services.itis.gov/?q=tsn:97480","Kiamichi crayfish","Crustaceans","Species","Exact Match","Orconectes saxatilis"
"Tennessee,Virginia","Tennessee,Virginia","Species of Concern","G09B","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G09B","Imperiled","2006-11-29","Elimia aterina","https://services.itis.gov/?q=tsn:71670","coal elimia","Mollusks","Species","Exact Match","Elimia aterina"
"Tennessee","","Resolved Taxon","Q13K","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q13K","Critically Imperiled","Unknown","Paysonia stonensis","https://services.itis.gov/?q=tsn:823067","Stone River bladderpod","Plants","Species","Followed Accepted TSN","Lesquerella stonensis"
"Kentucky,Tennessee","Kentucky,Tennessee","Endangered","E05R","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E05R","Critically Imperiled","2004-12-15","Etheostoma susanae","https://services.itis.gov/?q=tsn:913907","Cumberland darter","Fish","Species","Exact Match","Etheostoma susanae"
"Tennessee","","Threatened","S00O","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=S00O","Imperiled","Unknown","Asplenium scolopendrium var. americanum","https://services.itis.gov/?q=tsn:192156","American hart's-tongue fern","Plants","Variety","Exact Match","Asplenium scolopendrium var. americanum"
"Texas","","Species of Concern","Q0DT","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0DT","Vulnerable","2016-04-20","Peniocereus greggii var. greggii","https://services.itis.gov/?q=tsn:529454","Gregg's nightblooming cereus","Plants","Variety","Exact Match","Peniocereus greggii var. greggii"
"Alabama,Georgia","Alabama,Georgia","Species of Concern","E0AQ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E0AQ","Vulnerable","2011-12-07","Etheostoma chuckwachatte","https://services.itis.gov/?q=tsn:201985","lipstick darter","Fish","Species","Exact Match","Etheostoma chuckwachatte"
"Texas","Texas","Resolved Taxon","E0AK","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E0AK","Critically Imperiled","2004-01-03","Gambusia clarkhubbsi","https://services.itis.gov/?q=tsn:647295","San Felipe gambusia","Fish","Species","Exact Match","Gambusia clarkhubbsi"
"New Jersey,North Carolina","New Jersey","Species of Concern","I0NY","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0NY","Imperiled","1993-06-03","Spartiniphaga carterae","https://www.sciencebase.gov/catalog/file/get/56d720ece4b015c306f442d5?f=__disk__4f%2F17%2F79%2F4f177961623ebb82cc1084ca05f4d2d4ecbae7cd","Carter's Noctuid Moth","Other","Undetermined","Historic Match","Spartiniphaga carterae"
"Georgia,Tennessee,Virginia","Georgia,Tennessee,Virginia","Threatened","E01Y","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E01Y","Critically Imperiled","2000-10-26","Noturus flavipinnis","https://services.itis.gov/?q=tsn:164012","yellowfin madtom","Fish","Species","Exact Match","Noturus flavipinnis"
"Georgia","Georgia","Under Review in the Candidate or Petition Process","K06R","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K06R","Critically Imperiled","1996-02-19","Distocambarus devexus","https://services.itis.gov/?q=tsn:97630","Broad River Burrowing Crayfish","Crustaceans","Species","Exact Match","Distocambarus devexus"
"Missouri","Missouri","Species of Concern","K00F","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K00F","Imperiled","2002-08-21","Stygobromus barri","https://services.itis.gov/?q=tsn:93881","Barr's cave amphipod","Crustaceans","Species","Exact Match","Stygobromus barri"
"Arkansas,Kansas,Louisiana,Mississippi,Missouri,Oklahoma","Arkansas,Kansas,Louisiana,Mississippi,Missouri,Oklahoma","Under Review in the Candidate or Petition Process","F01L","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F01L","Imperiled","2007-01-30","Cyprogenia aberti","https://services.itis.gov/?q=tsn:80273","western fanshell","Mollusks","Species","Exact Match","Cyprogenia aberti"
"West Virginia","West Virginia","Species of Concern","J00L","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J00L","Imperiled","2008-09-09","Kleptochthonius henroti","https://services.itis.gov/?q=tsn:198517","Greenbrier Valley Cave Pseudoscorpion","Arachnids","Species","Exact Match","Kleptochthonius henroti"
"Louisiana,Mississippi","Louisiana,Mississippi","Threatened","C022","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C022","Imperiled","1996-10-05","Graptemys oculifera","https://services.itis.gov/?q=tsn:173798","ringed sawback turtle","Reptiles","Species","Exact Match","Graptemys oculifera"
"Missouri","Arkansas","Under Review in the Candidate or Petition Process","E0CN","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E0CN","Vulnerable","1996-12-05","Erimystax harryi","https://services.itis.gov/?q=tsn:163822","Ozark chub","Fish","Species","Exact Match","Erimystax harryi"
"Arkansas,Louisiana","Arkansas,Louisiana","Threatened","F02C","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F02C","Critically Imperiled","1998-03-10","Margaritifera hembeli","https://services.itis.gov/?q=tsn:80373","Louisiana pearlshell","Mollusks","Species","Exact Match","Margaritifera hembeli"
"Texas","","Resolved Taxon","Q1JV","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1JV","Vulnerable","Unknown","Proboscidea sabulosa","https://services.itis.gov/?q=tsn:504616","dune unicorn plant","Plants","Species","Exact Match","Proboscidea sabulosa"
