"scientificname","commonname","taxonomicrank","matchmethod","taxonomicgroup","scientificnames_submitted","statelist_2005","statelist_2015","sgcn2005","sgcn2015","listingStatus","kingdom","phylum","class","order","family","genus"
"Emydoidea blandingii","Blanding's Turtle","Species","Exact Match","Reptiles","Emydoidea blandingii,Emys blandingii","Illinois,Indiana,Iowa,Maine,Massachusetts,Michigan,Minnesota,Missouri,Nebraska,New Hampshire,New York,Ohio,Pennsylvania,South Dakota,Wisconsin","Illinois,Indiana,Iowa,Maine,Massachusetts,Michigan,Minnesota,Missouri,Nebraska,New Hampshire,New York,Ohio,Pennsylvania,Wisconsin",15,14,NA,"Animalia","Chordata","Reptilia","Testudines","Emydidae","Emydoidea"
"Enallagma anna","River Bluet","Species","Exact Match","Insects","Enallagma anna","Wisconsin","Pennsylvania,Vermont",1,2,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma annexum","Northern Bluet","Species","Exact Match","Insects","Enallagma annexum","","Maryland,West Virginia",0,2,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma antennatum","Rainbow Bluet","Species","Exact Match","Insects","Enallagma antennatum","Maryland,Vermont,West Virginia","Maryland,Vermont,West Virginia",3,3,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma aspersum","Azure bluet","Species","Exact Match","Insects","Enallagma aspersum","Maryland,Pennsylvania","Delaware,District of Columbia",2,2,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma basidens","Double-striped Bluet","Species","Exact Match","Insects","Enallagma basidens","Pennsylvania","Delaware,District of Columbia,Wisconsin",1,3,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma boreale","Boreal Bluet","Species","Exact Match","Insects","Enallagma boreale","Iowa,Pennsylvania,West Virginia","Iowa,Ohio,Pennsylvania",3,3,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma carunculatum","Last Best Place Damselfly","Species","Fuzzy Match","Insects","Enallagma carunculatum,Enallagma optimolocus","Maine,Maryland,Massachusetts,Montana","Maine,Maryland,Massachusetts,Pennsylvania",4,4,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma cyathigerum","Northern bluet","Species","Exact Match","Insects","Enallagma cyathigerum,Enallagma cyathigerum(different name in Explorer)","Pennsylvania,Virginia","Ohio,Virginia",2,2,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma daeckii","Attenuated Bluet","Species","Exact Match","Insects","Enallagma daeckii","Maryland,Massachusetts,Pennsylvania","Connecticut,Delaware,Maryland,Massachusetts,Pennsylvania",3,5,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma divagans","Turquoise Bluet","Species","Exact Match","Insects","Enallagma divagans","Maryland,Pennsylvania","Delaware,District of Columbia,Ohio,Pennsylvania",2,4,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma doubledayi","Atlantic Bluet","Species","Exact Match","Insects","Enallagma doubledayi","Connecticut,Maryland,Pennsylvania","Connecticut,Maryland,New Jersey,New York,Ohio,Pennsylvania",3,6,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma dubium","Burgundy bluet","Species","Exact Match","Insects","Enallagma dubium","Delaware,Maryland,Virginia","Delaware,Maryland,Virginia",3,3,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma durum","Big Bluet","Species","Exact Match","Insects","Enallagma durum","Delaware,Maine,Maryland,Pennsylvania","Delaware,Maine,Pennsylvania,Vermont",4,4,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma ebrium","Marsh bluet","Species","Exact Match","Insects","Enallagma ebrium","Maryland,Virginia","Ohio,Virginia",2,2,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma geminatum","Skimming Bluet","Species","Exact Match","Insects","Enallagma geminatum","","Delaware",0,1,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma hageni","Hagen's bluet","Species","Exact Match","Insects","Enallagma hageni","Maryland,Virginia","Ohio,Virginia",2,2,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma laterale","New England Bluet","Species","Exact Match","Insects","Enallagma laterale","Massachusetts,New Jersey,New York,Pennsylvania,Vermont","Maine,New Jersey,New York,Pennsylvania,Vermont",5,5,"Species of Concern","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma minusculum","Little Bluet","Species","Exact Match","Insects","Enallagma minusculum","Connecticut,Massachusetts,New York","Connecticut,New Jersey,New York",3,3,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma pallidum","Pale bluet","Species","Exact Match","Insects","Enallagma pallidum","Delaware,Maryland,Virginia","Delaware,Maryland,Virginia",3,3,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma pictum","Scarlet Bluet","Species","Exact Match","Insects","Enallagma pictum","Connecticut,Maine,Massachusetts,New Jersey,New York,Rhode Island","Connecticut,Maine,Massachusetts,New Jersey,New York,Rhode Island",6,6,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma recurvatum","Pine Barrens Bluet","Species","Exact Match","Insects","Enallagma recurvatum","Massachusetts,New Jersey,New York,Rhode Island","Connecticut,Massachusetts,New Hampshire,New Jersey,New York,Rhode Island",4,6,"Resolved Taxon","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma traviatum","Slender Bluet","Species","Exact Match","Insects","Enallagma traviatum","Maryland,Vermont,Wisconsin","Delaware,District of Columbia,Vermont",3,3,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma vernale","Northern Bluet","Species","Fuzzy Match","Insects","Enallagma cyathigerum vernale,Enallagma vernale","Vermont,West Virginia,Wisconsin","West Virginia",3,1,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma vesperum","Vesper Bluet","Species","Exact Match","Insects","Enallagma vesperum","Delaware,Iowa,Maryland,West Virginia","Colorado,Delaware,West Virginia",4,3,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enallagma weewa","Blackwater bluet","Species","Exact Match","Insects","Enallagma weewa","Delaware,Maryland,Rhode Island,Virginia","Delaware,Maryland,New York,Rhode Island,Virginia",4,5,NA,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Enallagma"
"Enemion biternatum","Eastern False Rue-anemone","Species","Exact Match","Plants","Enemion biternatum","","South Carolina,West Virginia",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Enemion"
"Enneacanthus chaetodon","Blackbanded Sunfish","Species","Exact Match","Fish","Enneacanthus chaetodon,Enneacanthus chatedon","Delaware,Florida,Georgia,Maryland,New Jersey,North Carolina,South Carolina,Virginia","Delaware,Florida,Georgia,Maryland,New Jersey,North Carolina,South Carolina,Virginia",8,8,NA,"Animalia","Chordata","Teleostei","Perciformes","Centrarchidae","Enneacanthus"
"Enneacanthus gloriosus","Bluespotted Sunfish","Species","Exact Match","Fish","Enneacanthus gloriosus","Maryland,Mississippi","Mississippi,New Jersey",2,2,NA,"Animalia","Chordata","Teleostei","Perciformes","Centrarchidae","Enneacanthus"
"Enneacanthus obesus","Banded Sunfish","Species","Exact Match","Fish","Ennaecanthus obesus,Enneacanthus obesus","Connecticut,Delaware,Maryland,Massachusetts,New Hampshire,New Jersey,New York,North Carolina,Pennsylvania,Rhode Island,Virginia","Connecticut,Delaware,Maryland,Massachusetts,New Hampshire,New Jersey,New York,North Carolina,Pennsylvania,South Carolina,Virginia",11,11,NA,"Animalia","Chordata","Teleostei","Perciformes","Centrarchidae","Enneacanthus"
"Ensis directus","Common Razor Clam","Species","Exact Match","Mollusks","Ensis directus","Connecticut,South Carolina","Connecticut,Rhode Island",2,2,NA,"Animalia","Mollusca","Bivalvia","Veneroida","Pharidae","Ensis"
"Entodon brevisetus","A Moss","Species","Exact Match","Plants","Entodon brevisetus","Missouri,Vermont","Vermont",2,1,NA,"Plantae","Bryophyta","Bryopsida","Hypnales","Entodontaceae","Entodon"
"Epeoloides pilosula","Macropis cuckoo bee","Species","Fuzzy Match","Insects","Epeoloides pilosula,Epeoploides pilosula","","Connecticut,Maryland,Massachusetts,New Jersey",0,4,NA,"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Epeoloides"
"Epeolus lectoides","A Cuckoo Bee","Species","Exact Match","Other","Epeolus lectoides","","New Jersey",0,1,NA,"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Epeolus"
"Epeorus","Mayflies (Little Maryatts)","Genus","Exact Match","Insects","Epeorus sp.","","Rhode Island",0,1,NA,"Animalia","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus"
"Epeorus frisoni","Roaring Brook Mayfly","Species","Exact Match","Insects","Epeorus frisoni","Maine,New York,Vermont","Maine,Vermont",3,2,NA,"Animalia","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus"
"Epeorus punctatus","A mayfly","Species","Exact Match","Insects","Epeorus punctatus","New York","New York",1,1,NA,"Animalia","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus"
"Epeorus suffusus","A mayfly","Species","Exact Match","Insects","Epeorus suffusus","Michigan,New York","Michigan,New York",2,2,NA,"Animalia","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus"
"Ephemerella aurivillii","no common name","Species","Exact Match","Insects","Ephemerella aurivillii","","Pennsylvania",0,1,NA,"Animalia","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella"
"Ephemerella excrucians","A mayfly","Species","Fuzzy Match","Insects","Ephemerella argo,Ephemerella excrucians,Ephemerella lacustris","Alaska,Indiana,Wisconsin","Florida,Pennsylvania",3,2,NA,"Animalia","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella"
"Ephemerella invaria","A mayfly","Species","Fuzzy Match","Insects","Ephemerella floripara,Ephemerella inconstans","Virginia","Pennsylvania,Virginia",1,2,NA,"Animalia","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella"
"Ephemerum cohaerens","no common name","Species","Exact Match","Plants","Ephemerum cohaerens","Vermont","Vermont",1,1,NA,"Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Ephemerum"
"Ephemerum spinulosum","no common name","Species","Exact Match","Plants","Ephemerum spinulosum","Vermont","Vermont",1,1,NA,"Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Ephemerum"
"Ephydatia","A Freshwater Sponge","Genus","Exact Match","Other Invertebrates","Ephydatia sp.","","District of Columbia",0,1,NA,"Animalia","Porifera","Demospongiae","Haplosclerida","Spongillidae","Ephydatia"
"Epiaeschna heros","Swamp Darner","Species","Exact Match","Insects","Epiaeschna heros","Maine,Vermont,West Virginia,Wisconsin","Maine,Vermont,West Virginia,Wisconsin",4,4,NA,"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Epiaeschna"
"Epiglaea apiata","Pointed sallow","Species","Exact Match","Insects","Epiglaea apiata","Ohio,Pennsylvania","Pennsylvania",2,1,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Epiglaea"
"Epilobium palustre","Marsh Willow-herb","Species","Exact Match","Plants","Epilobium palustre","","Vermont",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Epilobium"
"Epioblasma brevidens","Cumberlandian Combshell","Species","Exact Match","Mollusks","Epioblasma brevidens","Alabama,Kentucky,Mississippi,Tennessee,Virginia","Alabama,Kentucky,Mississippi,Tennessee,Virginia",5,5,"Experimental Population, Non-Essential","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Epioblasma"
"Epioblasma capsaeformis","Oyster Mussel","Species","Exact Match","Mollusks","Epioblasma capsaeformis","Alabama,Kentucky,Tennessee,Virginia","Alabama,Kentucky,Tennessee,Virginia",4,4,"Experimental Population, Non-Essential","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Epioblasma"
"Epioblasma florentina","Curtis Pearlymussel","Species","Fuzzy Match","Mollusks","Epioblasma florentina,Epioblasma florentina aureola,Epioblasma florentina curtisi,Epioblasma florentina curtisii,Epioblasma florentina walkeri","Alabama,Arkansas,Kentucky,Missouri,Tennessee,Virginia","Arkansas,Kentucky,Missouri,Tennessee,Virginia",6,5,NA,"Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Epioblasma"
"Epioblasma rangiana","Northern Riffleshell","Species","Fuzzy Match","Mollusks","Epioblasma rangiana,Epioblasma torulosa rangiana","Indiana,Kentucky,Michigan,New York,Ohio,Pennsylvania,West Virginia","Illinois,Indiana,Kentucky,Michigan,Ohio,Pennsylvania,West Virginia",7,7,NA,"Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Epioblasma"
"Epioblasma triquetra","Snuffbox","Species","Exact Match","Mollusks","Epioblasma triquetra","Alabama,Arkansas,Illinois,Indiana,Kansas,Kentucky,Michigan,Minnesota,Mississippi,Missouri,New York,Ohio,Pennsylvania,Tennessee,Virginia,West Virginia,Wisconsin","Alabama,Arkansas,Illinois,Indiana,Iowa,Kansas,Kentucky,Michigan,Minnesota,Mississippi,Missouri,Ohio,Pennsylvania,Tennessee,Virginia,West Virginia,Wisconsin",17,17,"Endangered","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Epioblasma"
"Epitheca canis","Beaverpond baskettail","Species","Exact Match","Insects","Epitheca canis,Tetragoneuria canis","Maryland,Virginia,West Virginia","Maryland,Ohio,Virginia,West Virginia",3,4,NA,"Animalia","Arthropoda","Insecta","Odonata","Corduliidae","Epitheca"
"Epitheca costalis","Stripe-winged baskettail","Species","Exact Match","Insects","Epitheca costalis,Tetragoneuria costalis","Delaware,Maryland,Pennsylvania,Virginia","Delaware,Iowa,Maryland,Pennsylvania,Virginia",4,5,NA,"Animalia","Arthropoda","Insecta","Odonata","Corduliidae","Epitheca"
"Epitheca semiaquea","Mantled baskettail","Species","Exact Match","Insects","Epitheca semiaquea,Tetragoneuria semiaquea","Maryland,New York,Virginia","Maryland,New York,Virginia",3,3,NA,"Animalia","Arthropoda","Insecta","Odonata","Corduliidae","Epitheca"
"Epitheca spinigera","spiny baskettail","Species","Exact Match","Insects","Epitheca spinigera","Pennsylvania","Pennsylvania",1,1,NA,"Animalia","Arthropoda","Insecta","Odonata","Corduliidae","Epitheca"
"Epitheca spinosa","Robust baskettail","Species","Exact Match","Insects","Epitheca spinosa,Tetragoneuria spinosa","Delaware,Florida,Maryland,Virginia","Delaware,Florida,Maryland,New Jersey,Virginia",4,5,NA,"Animalia","Arthropoda","Insecta","Odonata","Corduliidae","Epitheca"
"Eptesicus fuscus","Big Brown Bat","Species","Fuzzy Match","Mammals","Eptesicus fuscus,Eptisicus fuscus","Alaska,Florida,Louisiana,Ohio,Puerto Rico,Vermont,Wyoming","Connecticut,Delaware,District of Columbia,Florida,Louisiana,Maine,Maryland,Massachusetts,Minnesota,New Hampshire,New Jersey,North Dakota,Ohio,Pennsylvania,Rhode Island,South Carolina,Texas,Vermont,Wisconsin,Wyoming",7,20,NA,"Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Eptesicus"
"Equisetum fluviatile","Water Horsetail","Species","Exact Match","Plants","Equisetum fluviatile","Nebraska","Nebraska,West Virginia",1,2,NA,"Plantae","Tracheophyta","Polypodiopsida","Equisetales","Equisetaceae","Equisetum"
"Equisetum palustre","marsh horsetail","Species","Exact Match","Plants","Equisetum palustre","Vermont","Vermont",1,1,NA,"Plantae","Tracheophyta","Polypodiopsida","Equisetales","Equisetaceae","Equisetum"
"Equisetum scirpoides","Dwarf Scouring Rush","Species","Exact Match","Plants","Equisetum scirpoides","","Massachusetts",0,1,NA,"Plantae","Tracheophyta","Polypodiopsida","Equisetales","Equisetaceae","Equisetum"
"Equisetum sylvaticum","Woodland Horsetail","Species","Exact Match","Plants","Equisetum sylvaticum","","West Virginia",0,1,NA,"Plantae","Tracheophyta","Polypodiopsida","Equisetales","Equisetaceae","Equisetum"
"Eragrostis frankii","Sandbar Lovegrass","Species","Exact Match","Plants","Eragrostis frankii","","Massachusetts,Nebraska",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Poaceae","Eragrostis"
"Eragrostis hirsuta","Big-top Lovegrass","Species","Exact Match","Plants","Eragrostis hirsuta","","West Virginia",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Poaceae","Eragrostis"
"Erastria coloraria","Broad-lined catopyrrha","Species","Exact Match","Insects","Erastria coloraria","Illinois,New Hampshire,New York,Pennsylvania","Illinois,Maryland,New Hampshire,New Jersey,Pennsylvania",4,5,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Erastria"
"Eremophila alpestris","Horned Lark","Species","Exact Match","Birds","Eremophila alpestris","Connecticut,Maine,New Hampshire,New Jersey,New York,North Carolina,Ohio,Rhode Island,Texas,West Virginia","Connecticut,Delaware,Iowa,Maine,Massachusetts,New Hampshire,New Jersey,New York,Rhode Island,West Virginia",10,10,NA,"Animalia","Chordata","Aves","Passeriformes","Alaudidae","Eremophila"
"Erethizon dorsatus","Porcupine","Species","Fuzzy Match","Mammals","Erethizon dorsatum","Maryland,North Carolina,Ohio,Rhode Island,Texas","California,Maryland,West Virginia",5,3,NA,"Animalia","Chordata","Mammalia","Rodentia","Erethizontidae","Erethizon"
"Eretmochelys imbricata","Atlantic Hawksbill Seaturtle","Species","Fuzzy Match","Reptiles","Eretmochelys imbricata,Eretmochelys imbricata bissa,Eretmochelys imbricata imbricat,Eretmochelys imbricata imbricata,Eretmochelys imbricate","American Samoa,Delaware,Florida,Guam,Hawaii,Louisiana,Maryland,Massachusetts,Mississippi,New Jersey,New York,North Carolina,Northern Mariana Islands,Puerto Rico,Rhode Island,South Carolina,Texas,Virgin Islands","Delaware,Florida,Hawaii,Louisiana,Maryland,Massachusetts,Mississippi,New Jersey,North Carolina,Northern Mariana Islands,South Carolina,Texas",18,12,NA,"Animalia","Chordata","Reptilia","Testudines","Cheloniidae","Eretmochelys"
"Erigeron hyssopifolius","Hyssop-leaved Fleabane","Species","Exact Match","Plants","Erigeron hyssopifolius","Vermont","Vermont",1,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron"
"Erigeron philadelphicus var. provancheri","Provancher's Dwarf Fleabane","Variety","Exact Match","Plants","Erigeron philadelphicus var. provancheri","","Vermont",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron"
"Erimonax monachus","Spotfin Chub","Species","Exact Match","Fish","Cyprinella monacha,Erimonax monacha,Erimonax monachus","Alabama,Georgia,North Carolina,Tennessee,Virginia","Alabama,Georgia,North Carolina,Tennessee,Virginia",5,5,"Experimental Population, Non-Essential","Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Erimonax"
"Erimystax cahni","Slender Chub","Species","Exact Match","Fish","Erimystax cahni","Tennessee,Virginia","Tennessee,Virginia",2,2,"Experimental Population, Non-Essential","Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Erimystax"
